Company	Date	Plant	Storage Location	Material	Profit Center	Moving Type	DCFlag	Quantity	Base UOM	Amount	Currency
C520	2018	12	C521	C521	275279	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	275280	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	275281	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	275282	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	275283	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	275284	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	275285	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	275286	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	275287	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	275288	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	275289	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	275290	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	275291	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	275292	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	275293	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	275294	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	275295	5200000110	2	PC	0	USD	KI
C520	2018	12	C521	C521	275296	5200000110	2	PC	0	USD	KI
C520	2018	12	C521	C521	275297	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	275298	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	275299	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	275300	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	275301	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	275302	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	275303	5200000110	3	PC	0	USD	KI
C520	2018	12	C521	C521	275304	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	275305	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	275306	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	275307	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	275308	5200000110	15	PC	0	USD	KI
C520	2018	12	C521	C521	275309	5200000110	-9	PC	0	USD	KI
C520	2018	12	C521	C521	275310	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	275311	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	275312	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	275313	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	275314	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	275318	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	275319	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	275320	5200000110	6	PC	0	USD	KI
C520	2018	12	C521	C521	275321	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	275322	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	275323	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	275324	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	275325A	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	275326	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	275327	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	275328	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	275329	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	275330	5200000110	-3	PC	0	USD	KI
C520	2018	12	C521	C521	275331	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	275332	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	275333	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	275334A	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	275335	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	275338	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	275339	5200000110	4	PC	0	USD	KI
C520	2018	12	C521	C521	275341	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	275342	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	275343	5200000110	-2	PC	0	USD	KI
C520	2018	12	C521	C521	275344	5200000110	2	PC	0	USD	KI
C520	2018	12	C521	C521	275345	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	275346	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	275367	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	275368	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	275369	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	275370	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	275372	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	275373	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	275374	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	275376	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	275377	5200000110	1	PC	0	USD	KI
C520	2018	12	C521	C521	275378	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	275380	5200000110	3	PC	0	USD	KI
C520	2018	12	C521	C521	275381	5200000110	3	PC	0	USD	KI
C520	2018	12	C521	C521	275382	5200000110	3	PC	0	USD	KI
C520	2018	12	C521	C521	275384	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	275387	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	275390	5200000110	3	PC	0	USD	KI
C520	2018	12	C521	C521	275391	5200000110	3	PC	0	USD	KI
C520	2018	12	C521	C521	275392	5200000110	3	PC	0	USD	KI
C520	2018	12	C521	C521	275394	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	275395	5200000110	3	PC	0	USD	KI
C520	2018	12	C521	C521	275396	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	275398	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	275399	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	275400	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	275402	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	275405	5200000110	3	PC	0	USD	KI
C520	2018	12	C521	C521	275406	5200000110	3	PC	0	USD	KI
C520	2018	12	C521	C521	275407	5200000110	3	PC	0	USD	KI
C520	2018	12	C521	C521	275409	5200000110	2	PC	0	USD	KI
C520	2018	12	C521	C521	275410	5200000110	2	PC	0	USD	KI
C520	2018	12	C521	C521	275411	5200000110	2	PC	0	USD	KI
C520	2018	12	C521	C521	275413	5200000110	6	PC	0	USD	KI
C520	2018	12	C521	C521	275414	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	275415	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	275417	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	275418	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	275419	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	275421	5200000110	3	PC	0	USD	KI
C520	2018	12	C521	C521	275422	5200000110	3	PC	0	USD	KI
C520	2018	12	C521	C521	275423	5200000110	3	PC	0	USD	KI
C520	2018	12	C521	C521	275425	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	275426	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	275427	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	275429	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	275430	5200000110	10	PC	0	USD	KI
C520	2018	12	C521	C521	275431	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	275445	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	275558	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	275559	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	275560	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	275561	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	275562	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	275563	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	275564	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	275565	5200000110	10	PC	0	USD	KI
C520	2018	12	C521	C521	275566	5200000110	10	PC	0	USD	KI
C520	2018	12	C521	C521	275574	5200000110	30	PC	0	USD	KI
C520	2018	12	C521	C521	275575	5200000110	30	PC	0	USD	KI
C520	2018	12	C521	C521	275584	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	275585	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	275586	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	275587	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	275588	5200000110	2	PC	0	USD	KI
C520	2018	12	C521	C521	275589	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	275590	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	275591	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	275592	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	275593	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	275594	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	275595	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	275599	5200000110	4	PC	0	USD	KI
C520	2018	12	C521	C521	275600	5200000110	4	PC	0	USD	KI
C520	2018	12	C521	C521	275602	5200000110	3	PC	0	USD	KI
C520	2018	12	C521	C521	275603	5200000110	3	PC	0	USD	KI
C520	2018	12	C521	C521	275604	5200000110	5	PC	0	USD	KI
C520	2018	12	C521	C521	275605	5200000110	6	PC	0	USD	KI
C520	2018	12	C521	C521	275606	5200000110	4	PC	0	USD	KI
C520	2018	12	C521	C521	275607	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	275632	5200000110	20	PC	0	USD	KI
C520	2018	12	C521	C521	275633	5200000110	20	PC	0	USD	KI
C520	2018	12	C521	C521	275634	5200000110	20	PC	0	USD	KI
C520	2018	12	C521	C521	275635	5200000110	20	PC	0	USD	KI
C520	2018	12	C521	C521	275636	5200000110	20	PC	0	USD	KI
C520	2018	12	C521	C521	275637	5200000110	20	PC	0	USD	KI
C520	2018	12	C521	C521	275638	5200000110	20	PC	0	USD	KI
C520	2018	12	C521	C521	301412	5200000110	1	PC	0	USD	KI
C520	2018	12	C521	C521	301413	5200000110	64	PC	0	USD	KI
C520	2018	12	C521	C521	301447	5200000110	4	PC	0	USD	KI
C520	2018	12	C521	C521	301448	5200000110	2	PC	0	USD	KI
C520	2018	12	C521	C521	301449	5200000110	12	PC	0	USD	KI
C520	2018	12	C521	C521	301450	5200000110	2	PC	0	USD	KI
C520	2018	12	C521	C521	301453	5200000110	1	PC	0	USD	KI
C520	2018	12	C521	C521	301454	5200000110	3	PC	0	USD	KI
C520	2018	12	C521	C521	301455	5200000110	1	PC	0	USD	KI
C520	2018	12	C521	C521	301456	5200000110	3	PC	0	USD	KI
C520	2018	12	C521	C521	301538	5200000110	21	PC	0	USD	KI
C520	2018	12	C521	C521	301539	5200000110	20	PC	0	USD	KI
C520	2018	12	C521	C521	301550	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	301551	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	301552	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	301553	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	301554	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	301570	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	45034172	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	45034197	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	450341N7	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	450341R1	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	816728A	5200000110	12	PC	0	USD	KI
C520	2018	12	C521	C521	816728B	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	816728C	5200000110	2	PC	0	USD	KI
C520	2018	12	C521	C521	817836B	5200000110	1	PC	0	USD	KI
C520	2018	12	C521	C521	818726AS	5200000110	20	PC	0	USD	KI
C520	2018	12	C521	C521	935-050243-003	5200000110	8	PC	0	USD	KI
C520	2018	12	C521	C521	935-050250-002	5200000110	16	PC	0	USD	KI
C520	2018	12	C521	C521	935-050250-003	5200000110	42	PC	0	USD	KI
C520	2018	12	C521	C521	95051AS	5200000110	4	PC	0	USD	KI
C520	2018	12	C521	C521	950550AS	5200000110	7	PC	0	USD	KI
C520	2018	12	C521	C521	950553AS	5200000110	2	PC	0	USD	KI
C520	2018	12	C521	C521	950614PS	5200000110	42	PC	0	USD	KI
C520	2018	12	C521	C521	950615PS	5200000110	2	PC	0	USD	KI
C520	2018	12	C521	C521	950616PS	5200000110	2	PC	0	USD	KI
C520	2018	12	C521	C521	951673AS	5200000110	5	PC	0	USD	KI
C520	2018	12	C521	C521	952700A	5200000110	152	PC	0	USD	KI
C520	2018	12	C521	C521	952700B	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	952700C	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	952750AS	5200000110	20	PC	0	USD	KI
C520	2018	12	C521	C521	952967AR	5200000110	4	PC	0	USD	KI
C520	2018	12	C521	C521	953021	5200000110	58	PC	0	USD	KI
C520	2018	12	C521	C521	953030AS	5200000110	4	PC	0	USD	KI
C520	2018	12	C521	C521	953063AS	5200000110	10	PC	0	USD	KI
C520	2018	12	C521	C521	953090AS	5200000110	1	PC	0	USD	KI
C520	2018	12	C521	C521	953144AS	5200000110	2	PC	0	USD	KI
C520	2018	12	C521	C521	953248AS	5200000110	1	PC	0	USD	KI
C520	2018	12	C521	C521	953644AS	5200000110	4	PC	0	USD	KI
C520	2018	12	C521	C521	953645AS	5200000110	4	PC	0	USD	KI
C520	2018	12	C521	C521	953658AS	5200000110	2	PC	0	USD	KI
C520	2018	12	C521	C521	955654	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	955655	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	955656	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	955657	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	955885	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	955979	5200000110	-70	PC	0	USD	KI
C520	2018	12	C521	C521	955988	5200000110	-100	PC	0	USD	KI
C520	2018	12	C521	C521	955995	5200000110	30	PC	0	USD	KI
C520	2018	12	C521	C521	955996	5200000110	90	PC	0	USD	KI
C520	2018	12	C521	C521	955998	5200000110	150	PC	0	USD	KI
C520	2018	12	C521	C521	956036	5200000110	100	PC	0	USD	KI
C520	2018	12	C521	C521	956051	5200000110	50	PC	0	USD	KI
C520	2018	12	C521	C521	956184	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	956186	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	956191	5200000110	50	PC	0	USD	KI
C520	2018	12	C521	C521	956192	5200000110	20	PC	0	USD	KI
C520	2018	12	C521	C521	956193	5200000110	50	PC	0	USD	KI
C520	2018	12	C521	C521	967-050305-000	5200000110	109	PC	0	USD	KI
C520	2018	12	C521	C521	A64283	5200000110	-80	PC	0	USD	KI
C520	2018	12	C521	C521	ATX2MAD	5200000110	6	PC	0	USD	KI
C520	2018	12	C521	C521	ATX2MEE	5200000110	15	PC	0	USD	KI
C520	2018	12	C521	C521	ATX2MJE	5200000110	6	PC	0	USD	KI
C520	2018	12	C521	C521	ATX2MJE US	5200000110	12	PC	0	USD	KI
C520	2018	12	C521	C521	ATX2MKE	5200000110	1	PC	0	USD	KI
C520	2018	12	C521	C521	ATX3ARMBEB	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	ATX3ARMBEW	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	ATX3MADB	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	ATX3MBEB	5200000110	5	PC	0	USD	KI
C520	2018	12	C521	C521	ATX3MBEW	5200000110	-5	PC	0	USD	KI
C520	2018	12	C521	C521	ATX3MBUSB	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	ATX3MEEB	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	ATX3MEEW	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	ATX3MEUSB	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	ATX3MJEB	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	ATX3MJEW	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	BF9410-11	5200000110	11	PC	0	USD	KI
C520	2018	12	C521	C521	C281H224J	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	C281H684J	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	CA33CV	5200000110	2	PC	0	USD	KI
C520	2018	12	C521	C521	CA78PE	5200000110	1	PC	0	USD	KI
C520	2018	12	C521	C521	CA98PE	5200000110	1	PC	0	USD	KI
C520	2018	12	C521	C521	CA99EPS	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	CE220GPS 1	5200000110	1	PC	0	USD	KI
C520	2018	12	C521	C521	CE220KIT	5200000110	1	PC	0	USD	KI
C520	2018	12	C521	C521	CN370GPWTP	5200000110	1	PC	0	USD	KI
C520	2018	12	C521	C521	CS11PT01	5200000110	1	PC	0	USD	KI
C520	2018	12	C521	C521	CS11WPT01	5200000110	1	PC	0	USD	KI
C520	2018	12	C521	C521	CS5PT01	5200000110	1	PC	0	USD	KI
C520	2018	12	C521	C521	CS8PT01	5200000110	1	PC	0	USD	KI
C520	2018	12	C521	C521	EX5000-198	5200000110	1	PC	0	USD	KI
C520	2018	12	C521	C521	EX6KCD-105	5200000110	3	PC	0	USD	KI
C520	2018	12	C521	C521	EX6KCD-116	5200000110	2	PC	0	USD	KI
C520	2018	12	C521	C521	EX6KCD-155	5200000110	2	PC	0	USD	KI
C520	2018	12	C521	C521	EX6KCD-605	5200000110	4	PC	0	USD	KI
C520	2018	12	C521	C521	EX6KCD-616	5200000110	2	PC	0	USD	KI
C520	2018	12	C521	C521	EX6KCD-698	5200000110	6	PC	0	USD	KI
C520	2018	12	C521	C521	EX6KOD-105	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	EX6KOD-116	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	EX6KOD-155	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	EX6KOD-698	5200000110	3	PC	0	USD	KI
C520	2018	12	C521	C521	EY-400	5200000110	1	PC	0	USD	KI
C520	2018	12	C521	C521	EY300D-105	5200000110	1	PC	0	USD	KI
C520	2018	12	C521	C521	EY320D-105	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	EZ1PT06	5200000110	1	PC	0	USD	KI
C520	2018	12	C521	C521	EZ3PT01	5200000110	2	PC	0	USD	KI
C520	2018	12	C521	C521	EZP7PT01	5200000110	1	PC	0	USD	KI
C520	2018	12	C521	C521	GPATX2GAKI1	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	GPATX2GAKJ	5200000110	55	PC	0	USD	KI
C520	2018	12	C521	C521	GPATX2GBKJ	5200000110	5	PC	0	USD	KI
C520	2018	12	C521	C521	KDP100KIT	5200000110	1	PC	0	USD	KI
C520	2018	12	C521	C521	KDP110PS	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	KI3-230690	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	KI3-230697	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	KI3-952768	5200000110	1	PC	0	USD	KI
C520	2018	12	C521	C521	NV5EPS	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	PTEX6000-105	5200000110	2	PC	0	USD	KI
C520	2018	12	C521	C521	RJ88C	5200000110	3	PC	0	USD	KI
C520	2018	12	C521	C521	SKE-000003A	5200000110	1986	PC	0	USD	KI
C520	2018	12	C521	C521	SSHM4-B	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	SSKDP90	5200000110	1	PC	0	USD	KI
C520	2018	12	C521	C521	SSLS1	5200000110	3	PC	0	USD	KI
